Batch_ID,Car_ID,Order_ID,Dropoff_Lat,Dropoff_Lon,Time_of_Day,Traffic_Condition,Distance_km,Actual_Delivery_Time_Min,Fuel_Consumed_L,Fuel_Cost_TND
10,Car_1,10-26,37.00833541571138,10.127851494196552,15:53,Moderate Traffic,5.21,11.16,0.52,1.14
10,Car_1,10-27,37.056193498590766,10.163001349731895,14:42,Moderate Traffic,6.17,13.22,0.62,1.36
10,Car_1,10-28,37.08351795772257,10.175056560120787,16:32,Rush Hour,3.22,9.66,0.46,1.01
10,Car_1,10-29,37.06183015489321,10.144550939870008,16:01,Rush Hour,3.62,10.86,0.52,1.14
10,Car_1,10-30,37.053847032267775,10.115830220547428,13:29,Moderate Traffic,2.7,7.04,0.27,0.59
10,Car_1,10-31,37.02941442115377,10.141761803009635,15:26,Moderate Traffic,3.56,9.29,0.36,0.79
10,Car_1,10-32,37.00925525411715,10.106661164030427,13:56,Moderate Traffic,3.84,10.02,0.38,0.84
10,Car_1,10-33,37.016572068286976,10.113930963154814,14:19,Moderate Traffic,1.04,2.71,0.1,0.22
10,Car_1,10-34,37.04782276357469,10.123202580155018,14:03,Moderate Traffic,3.57,9.31,0.36,0.79
10,Car_1,10-35,37.08162464417454,10.172180999751722,14:58,Moderate Traffic,5.75,12.32,0.57,1.25
10,Car_1,10-36,37.103871766308245,10.128657575450884,15:32,Moderate Traffic,4.58,11.95,0.46,1.01
10,Car_1,10-37,37.07919987135383,10.109110303982597,14:25,Moderate Traffic,3.25,8.48,0.33,0.73
10,Car_1,10-38,37.04298992643364,10.108838410058691,15:59,Moderate Traffic,4.03,10.51,0.4,0.88
10,Car_1,10-39,37.08481963752394,10.136196884685068,16:24,Rush Hour,5.25,12.6,0.75,1.65
10,Car_1,10-40,37.12971216629721,10.095907928454775,13:52,Moderate Traffic,6.14,13.16,0.61,1.34
10,Car_1,10-41,37.153147862974926,10.128076617840575,15:23,Moderate Traffic,3.86,10.07,0.39,0.86
10,Car_1,10-42,37.19290422203815,10.111974014348203,13:04,Moderate Traffic,4.65,12.13,0.47,1.03
10,Car_1,10-43,37.18837923703939,10.141517472064361,16:33,Rush Hour,2.66,7.98,0.38,0.84
10,Car_1,10-44,37.17943322224731,10.10527796563593,16:20,Rush Hour,3.36,10.08,0.48,1.06
10,Car_1,10-45,37.145269534286534,10.135640285605534,13:21,Moderate Traffic,4.66,12.16,0.47,1.03
10,Car_1,10-46,37.121722354658836,10.124624552165386,14:40,Moderate Traffic,2.79,7.28,0.28,0.62
10,Car_1,10-47,37.0910845185218,10.080151508294575,13:39,Moderate Traffic,5.21,11.16,0.52,1.14
11,Car_2,11-1,36.79892991011734,10.147450173178827,11:35,Moderate Traffic,3.15,8.22,0.32,0.7
11,Car_2,11-2,36.84615470379032,10.140153523519645,10:09,Moderate Traffic,5.29,11.34,0.53,1.17
11,Car_2,11-3,36.830087250119966,10.090608713062718,10:52,Moderate Traffic,4.76,12.42,0.48,1.06
11,Car_2,11-4,36.85651294177628,10.045541696837567,11:24,Moderate Traffic,4.97,12.97,0.5,1.1
11,Car_2,11-5,36.88512363966246,10.083708975035519,9:02,Moderate Traffic,4.65,12.13,0.47,1.03
11,Car_2,11-6,36.916939269887166,10.071951530545446,11:54,Moderate Traffic,3.69,9.63,0.37,0.81
11,Car_2,11-7,36.92005424961116,10.040007454033963,9:00,Moderate Traffic,2.86,7.46,0.29,0.64
11,Car_2,11-8,36.942108507565806,10.025282904891563,9:59,Moderate Traffic,2.78,7.25,0.28,0.62
11,Car_2,11-9,36.93948337945508,9.989294166868506,9:30,Moderate Traffic,3.21,8.37,0.32,0.7
11,Car_2,11-10,36.969051552289415,10.034482875716352,10:35,Moderate Traffic,5.19,11.12,0.52,1.14
11,Car_2,11-11,37.00557882168485,9.993271026006536,11:39,Moderate Traffic,5.47,11.72,0.55,1.21
11,Car_2,11-12,37.02983542377115,9.978600343051795,9:18,Moderate Traffic,3.0,7.83,0.3,0.66
11,Car_2,11-13,37.04969743022998,10.004643841915358,10:04,Moderate Traffic,3.2,8.35,0.32,0.7
11,Car_2,11-14,37.0314322374407,9.970222155924244,11:07,Moderate Traffic,3.67,9.57,0.37,0.81
11,Car_2,11-15,37.06149923593044,9.938256214394386,11:02,Moderate Traffic,4.38,11.43,0.44,0.97
11,Car_2,11-16,37.03976060540161,9.937023050060349,10:50,Moderate Traffic,2.42,6.31,0.24,0.53
11,Car_2,11-17,37.00433114111922,9.902647309090897,11:53,Moderate Traffic,4.98,12.99,0.5,1.1
11,Car_2,11-18,36.968682510137754,9.943142133069342,11:14,Moderate Traffic,5.35,11.46,0.53,1.17
11,Car_2,11-19,36.97727264947763,9.988794683618993,9:01,Moderate Traffic,4.17,10.88,0.42,0.92
11,Car_2,11-20,36.99487198122173,10.034416422112233,10:30,Moderate Traffic,4.5,11.74,0.45,0.99
11,Car_2,11-21,36.95622230393086,10.013008789578002,9:48,Moderate Traffic,4.7,12.26,0.47,1.03
11,Car_2,11-22,36.96190287084635,9.998945541039602,9:53,Moderate Traffic,1.4,3.65,0.14,0.31
11,Car_2,11-23,36.949170663328566,10.013700430028923,10:51,Moderate Traffic,1.93,5.03,0.19,0.42
11,Car_2,11-24,36.91337636830366,10.02950096820718,10:09,Moderate Traffic,4.22,11.01,0.42,0.92
11,Car_2,11-25,36.93674679032846,10.018295317484322,10:05,Moderate Traffic,2.78,7.25,0.28,0.62
11,Car_2,11-26,36.910953433999204,9.976081647279994,9:51,Moderate Traffic,4.72,12.31,0.47,1.03
11,Car_2,11-27,36.92568711252665,9.963124324050813,11:41,Moderate Traffic,2.0,5.22,0.2,0.44
11,Car_2,11-28,36.94585282522776,9.965809836939727,10:08,Moderate Traffic,2.25,5.87,0.23,0.51
11,Car_2,11-29,36.99350304511968,9.933763460973788,10:05,Moderate Traffic,6.01,12.88,0.6,1.32
11,Car_2,11-30,37.02263825209681,9.971967667923437,9:05,Moderate Traffic,4.69,12.23,0.47,1.03
11,Car_2,11-31,37.03534254776918,9.991145360805767,11:44,Moderate Traffic,2.21,5.77,0.22,0.48
12,Car_2,12-1,36.780515791461056,10.188017144430082,14:39,Moderate Traffic,2.95,7.7,0.3,0.66
12,Car_2,12-2,36.76275866192812,10.223229909723322,13:17,Moderate Traffic,3.71,9.68,0.37,0.81
12,Car_2,12-3,36.79555958418387,10.21711007962182,14:14,Moderate Traffic,3.69,9.63,0.37,0.81
12,Car_2,12-4,36.82007695296548,10.199368067964542,15:40,Moderate Traffic,3.15,8.22,0.32,0.7
12,Car_2,12-5,36.84778646018441,10.168337662189536,16:57,Rush Hour,4.14,12.42,0.59,1.3
12,Car_2,12-6,36.82480718142587,10.16338078804041,15:47,Moderate Traffic,2.59,6.76,0.26,0.57
12,Car_2,12-7,36.87119386730286,10.2012012234613,13:31,Moderate Traffic,6.16,13.2,0.62,1.36
12,Car_2,12-8,36.9021786620141,10.244721270022941,13:36,Moderate Traffic,5.18,11.1,0.52,1.14
12,Car_2,12-9,36.92429644398427,10.250489361885473,14:28,Moderate Traffic,2.51,6.55,0.25,0.55
12,Car_2,12-10,36.92232518023239,10.267018104792385,15:54,Moderate Traffic,1.49,3.89,0.15,0.33
12,Car_2,12-11,36.95847272162266,10.23915291769845,14:46,Moderate Traffic,4.72,12.31,0.47,1.03
12,Car_2,12-12,36.98952962958919,10.249329017886971,13:29,Moderate Traffic,3.57,9.31,0.36,0.79
12,Car_2,12-13,37.00329834145289,10.228607951376182,15:30,Moderate Traffic,2.39,6.23,0.24,0.53
12,Car_2,12-14,36.97372999703141,10.258623998877352,14:31,Moderate Traffic,4.23,11.03,0.42,0.92
13,Car_1,13-1,36.81910176580019,10.199386540614235,10:14,Moderate Traffic,2.12,5.53,0.21,0.46
13,Car_1,13-2,36.79737765828422,10.221513120826359,11:36,Moderate Traffic,3.12,8.14,0.31,0.68
13,Car_1,13-3,36.783792096608984,10.203282093397156,10:35,Moderate Traffic,2.22,5.79,0.22,0.48
13,Car_1,13-4,36.79907674665865,10.156446907884636,9:54,Moderate Traffic,4.5,11.74,0.45,0.99
13,Car_1,13-5,36.780819298904426,10.128504440404067,9:24,Moderate Traffic,3.21,8.37,0.32,0.7
13,Car_1,13-6,36.78217724771996,10.106387685889459,11:27,Moderate Traffic,1.98,5.17,0.2,0.44
13,Car_1,13-7,36.764232152481924,10.082056983953503,11:51,Moderate Traffic,2.95,7.7,0.3,0.66
13,Car_1,13-8,36.74411180335741,10.047410831092943,10:46,Moderate Traffic,3.81,9.94,0.38,0.84
13,Car_1,13-9,36.742294989250624,10.025554678768192,9:51,Moderate Traffic,1.96,5.11,0.2,0.44
13,Car_1,13-10,36.72055945196723,10.009191596955983,10:37,Moderate Traffic,2.82,7.36,0.28,0.62
13,Car_1,13-11,36.68617477896291,9.961550901364086,10:13,Moderate Traffic,5.71,12.24,0.57,1.25
13,Car_1,13-12,36.72098291289578,9.971919655331314,11:48,Moderate Traffic,3.98,10.38,0.4,0.88
13,Car_1,13-13,36.74775322383787,9.984142403819272,11:13,Moderate Traffic,3.17,8.27,0.32,0.7
13,Car_1,13-14,36.767083755422576,10.006644186717601,11:45,Moderate Traffic,2.94,7.67,0.29,0.64
13,Car_1,13-15,36.77232482912485,10.038716835554753,11:21,Moderate Traffic,2.92,7.62,0.29,0.64
13,Car_1,13-16,36.779812299820335,9.997536807030544,10:07,Moderate Traffic,3.76,9.81,0.38,0.84
13,Car_1,13-17,36.74645492995909,9.9975001903747,11:25,Moderate Traffic,3.71,9.68,0.37,0.81
13,Car_1,13-18,36.79446789954709,9.981825360208973,10:13,Moderate Traffic,5.52,11.83,0.55,1.21
13,Car_1,13-19,36.7560323719404,9.971464129767666,9:51,Moderate Traffic,4.37,11.4,0.44,0.97
13,Car_1,13-20,36.72674579549339,9.943098374057463,11:47,Moderate Traffic,4.12,10.75,0.41,0.9
13,Car_1,13-21,36.73425767691068,9.98143286639491,11:16,Moderate Traffic,3.52,9.18,0.35,0.77
13,Car_1,13-22,36.70071585258491,10.01820776626085,10:30,Moderate Traffic,4.97,12.97,0.5,1.1
13,Car_1,13-23,36.7056477333419,9.971880146222606,11:14,Moderate Traffic,4.17,10.88,0.42,0.92
13,Car_1,13-24,36.73019892464271,9.970718453466453,10:26,Moderate Traffic,2.73,7.12,0.27,0.59
13,Car_1,13-25,36.68505128822229,10.01848106127694,11:07,Moderate Traffic,6.58,14.1,0.66,1.45
13,Car_1,13-26,36.71192312824547,10.061270542352295,9:18,Moderate Traffic,4.85,12.65,0.48,1.06
13,Car_1,13-27,36.703587363820006,10.105440860396012,9:48,Moderate Traffic,4.05,10.57,0.4,0.88
13,Car_1,13-28,36.726503112450345,10.150996591355634,10:22,Moderate Traffic,4.79,12.5,0.48,1.06
13,Car_1,13-29,36.73944268068033,10.13912308095334,9:59,Moderate Traffic,1.79,4.67,0.18,0.4
13,Car_1,13-30,36.777024736154075,10.150332473528461,11:01,Moderate Traffic,4.3,11.22,0.43,0.95
13,Car_1,13-31,36.802816940318664,10.193446040587768,11:25,Moderate Traffic,4.79,12.5,0.48,1.06
13,Car_1,13-32,36.811447251035574,10.160240031538434,9:24,Moderate Traffic,3.11,8.11,0.31,0.68
13,Car_1,13-33,36.799878660881085,10.190945572762889,11:14,Moderate Traffic,3.02,7.88,0.3,0.66
13,Car_1,13-34,36.836502723428005,10.143588920977605,9:08,Moderate Traffic,5.86,12.56,0.59,1.3
13,Car_1,13-35,36.87675780022312,10.106491624873453,10:55,Moderate Traffic,5.56,11.91,0.56,1.23
13,Car_1,13-36,36.91676378430754,10.082374272707703,9:58,Moderate Traffic,4.94,12.89,0.49,1.08
13,Car_1,13-37,36.86746056762909,10.075925117785383,11:12,Moderate Traffic,5.51,11.81,0.55,1.21
13,Car_1,13-38,36.88118633031228,10.125063710039257,9:34,Moderate Traffic,4.63,12.08,0.46,1.01
13,Car_1,13-39,36.89213442227806,10.1750412380048,10:36,Moderate Traffic,4.61,12.03,0.46,1.01
13,Car_1,13-40,36.87962198935418,10.1644618133735,10:58,Moderate Traffic,1.68,4.38,0.17,0.37
14,Car_1,14-1,36.8318771281146,10.187115998053258,16:26,Rush Hour,2.87,8.61,0.41,0.9
14,Car_1,14-2,36.84112213936174,10.195339565668165,13:23,Moderate Traffic,1.26,3.29,0.13,0.29
14,Car_1,14-3,36.84636705301063,10.207479168551275,13:45,Moderate Traffic,1.23,3.21,0.12,0.26
14,Car_1,14-4,36.853408697158265,10.199743337365272,13:38,Moderate Traffic,1.04,2.71,0.1,0.22
14,Car_1,14-5,36.81661956622829,10.193112185575103,14:32,Moderate Traffic,4.13,10.77,0.41,0.9
14,Car_1,14-6,36.81546809081454,10.211234285368139,15:33,Moderate Traffic,1.62,4.23,0.16,0.35
14,Car_1,14-7,36.83098335707316,10.213530847684577,15:01,Moderate Traffic,1.74,4.54,0.17,0.37
14,Car_1,14-8,36.8436656945666,10.180319515359972,14:50,Moderate Traffic,3.27,8.53,0.33,0.73
14,Car_1,14-9,36.800423807503364,10.192546408896966,16:10,Rush Hour,4.93,14.79,0.7,1.54
14,Car_1,14-10,36.772371062925544,10.20624122304672,14:22,Moderate Traffic,3.35,8.74,0.34,0.75
14,Car_1,14-11,36.755038864401264,10.229528862654679,13:17,Moderate Traffic,2.83,7.38,0.28,0.62
14,Car_1,14-12,36.729704319653884,10.231771007733279,14:07,Moderate Traffic,2.82,7.36,0.28,0.62
14,Car_1,14-13,36.77883999420458,10.255173015096195,16:50,Rush Hour,5.85,14.04,0.84,1.85
14,Car_1,14-14,36.73968282301469,10.30059029312779,16:28,Rush Hour,5.94,14.26,0.85,1.87
14,Car_1,14-15,36.75456492707986,10.315388686085232,13:58,Moderate Traffic,2.12,5.53,0.21,0.46
14,Car_1,14-16,36.71443546902341,10.333865152350855,15:18,Moderate Traffic,4.76,12.42,0.48,1.06
14,Car_1,14-17,36.719439402567055,10.312465598854692,15:27,Moderate Traffic,1.99,5.19,0.2,0.44
14,Car_1,14-18,36.73402644423224,10.320352496082265,16:06,Rush Hour,1.77,5.31,0.25,0.55
14,Car_1,14-19,36.74646895806299,10.336695068822998,15:31,Moderate Traffic,2.01,5.24,0.2,0.44
14,Car_1,14-20,36.75824477619743,10.290696995059717,13:26,Moderate Traffic,4.3,11.22,0.43,0.95
14,Car_1,14-21,36.759593936257545,10.33642276264165,15:48,Moderate Traffic,4.08,10.64,0.41,0.9
14,Car_1,14-22,36.76235313344995,10.369757014780399,13:37,Moderate Traffic,2.99,7.8,0.3,0.66
14,Car_1,14-23,36.732381947162594,10.408013967019317,14:00,Moderate Traffic,4.77,12.44,0.48,1.06
14,Car_1,14-24,36.73409149888504,10.365647118479957,14:27,Moderate Traffic,3.78,9.86,0.38,0.84
14,Car_1,14-25,36.70821078737382,10.392219600935814,16:03,Rush Hour,3.73,11.19,0.53,1.17
14,Car_1,14-26,36.659706270311624,10.360285057465177,14:54,Moderate Traffic,6.1,13.07,0.61,1.34
14,Car_1,14-27,36.625691134867076,10.376967890575552,16:22,Rush Hour,4.06,12.18,0.58,1.28
14,Car_1,14-28,36.672429141915536,10.38111150409776,14:02,Moderate Traffic,5.21,11.16,0.52,1.14
14,Car_1,14-29,36.681535835116236,10.382999625601887,14:30,Moderate Traffic,1.03,2.69,0.1,0.22
14,Car_1,14-30,36.64596912995662,10.344298902808529,15:50,Moderate Traffic,5.25,11.25,0.53,1.17
14,Car_1,14-31,36.62615452108538,10.38852727712117,16:39,Rush Hour,4.52,13.56,0.65,1.43
14,Car_1,14-32,36.652139705163584,10.42378122580587,16:47,Rush Hour,4.27,12.81,0.61,1.34
14,Car_1,14-33,36.69682559713446,10.406911638157444,16:32,Rush Hour,5.19,12.46,0.74,1.63
15,Car_2,15-1,36.789935144294134,10.140596672536981,11:45,Moderate Traffic,4.08,10.64,0.41,0.9
15,Car_2,15-2,36.76018600529071,10.12992716703143,10:49,Moderate Traffic,3.44,8.97,0.34,0.75
15,Car_2,15-3,36.8074237951496,10.12026620130553,10:13,Moderate Traffic,5.32,11.4,0.53,1.17
15,Car_2,15-4,36.84300370367304,10.08138922860123,10:41,Moderate Traffic,5.26,11.27,0.53,1.17
15,Car_2,15-5,36.80232908354315,10.059854913792082,11:58,Moderate Traffic,4.91,12.81,0.49,1.08
15,Car_2,15-6,36.76519225798174,10.024971735115152,9:29,Moderate Traffic,5.17,11.08,0.52,1.14
15,Car_2,15-7,36.78015643507679,10.012079547895448,10:14,Moderate Traffic,2.02,5.27,0.2,0.44
15,Car_2,15-8,36.7630353754737,10.01981820682805,11:48,Moderate Traffic,2.02,5.27,0.2,0.44
15,Car_2,15-9,36.80541586737694,10.00858409007413,11:27,Moderate Traffic,4.82,12.57,0.48,1.06
15,Car_2,15-10,36.767832338408525,10.03274253058053,11:52,Moderate Traffic,4.7,12.26,0.47,1.03
15,Car_2,15-11,36.72594605596668,10.017969563288924,10:46,Moderate Traffic,4.84,12.63,0.48,1.06
15,Car_2,15-12,36.70393192167936,10.025919602405311,10:21,Moderate Traffic,2.55,6.65,0.26,0.57
15,Car_2,15-13,36.71748088040216,10.053378503429812,10:24,Moderate Traffic,2.87,7.49,0.29,0.64
15,Car_2,15-14,36.686412244946965,10.004429640923291,9:02,Moderate Traffic,5.57,11.94,0.56,1.23
15,Car_2,15-15,36.724797246504494,9.970612697890417,10:17,Moderate Traffic,5.23,11.21,0.52,1.14
15,Car_2,15-16,36.69299030498196,9.959807075874819,11:45,Moderate Traffic,3.67,9.57,0.37,0.81
15,Car_2,15-17,36.71796584688794,9.931772529013902,10:15,Moderate Traffic,3.74,9.76,0.37,0.81
15,Car_2,15-18,36.68568932815413,9.882035088673824,9:14,Moderate Traffic,5.7,12.21,0.57,1.25
16,Car_2,16-1,36.82736421612643,10.138693530895988,16:45,Rush Hour,4.46,13.38,0.64,1.41
16,Car_2,16-2,36.8712143427392,10.106424892676811,13:44,Moderate Traffic,5.66,12.13,0.57,1.25
16,Car_2,16-3,36.827091811290344,10.147624838991248,15:37,Moderate Traffic,6.12,13.11,0.61,1.34
16,Car_2,16-4,36.8393407608872,10.13358679590509,13:53,Moderate Traffic,1.85,4.83,0.18,0.4
16,Car_2,16-5,36.826460168106834,10.160526051131798,14:39,Moderate Traffic,2.79,7.28,0.28,0.62
16,Car_2,16-6,36.823640756398994,10.200968004852083,16:50,Rush Hour,3.61,10.83,0.52,1.14
16,Car_2,16-7,36.79703042183073,10.238329367441501,15:51,Moderate Traffic,4.45,11.61,0.45,0.99
16,Car_2,16-8,36.83049749155249,10.287317414920258,13:56,Moderate Traffic,5.73,12.28,0.57,1.25
16,Car_2,16-9,36.7987993407221,10.246991491799594,15:32,Moderate Traffic,5.03,10.78,0.5,1.1
16,Car_2,16-10,36.77868658407979,10.285141890096728,13:08,Moderate Traffic,4.07,10.62,0.41,0.9
16,Car_2,16-11,36.81241228584469,10.286933823291447,16:48,Rush Hour,3.75,11.25,0.54,1.19
16,Car_2,16-12,36.85869295171543,10.331994474885065,13:18,Moderate Traffic,6.52,13.97,0.65,1.43
16,Car_2,16-13,36.86726622927612,10.299459483446777,14:18,Moderate Traffic,3.05,7.96,0.3,0.66
16,Car_2,16-14,36.8386165970179,10.343630111499229,14:05,Moderate Traffic,5.06,10.84,0.51,1.12
16,Car_2,16-15,36.82832399821394,10.325778641064398,16:54,Rush Hour,1.96,5.88,0.28,0.62
16,Car_2,16-16,36.85940091246307,10.297159606008096,15:56,Moderate Traffic,4.29,11.19,0.43,0.95
16,Car_2,16-17,36.81096301214758,10.287500796070791,13:54,Moderate Traffic,5.45,11.68,0.55,1.21
16,Car_2,16-18,36.77128717711034,10.298641410207265,14:51,Moderate Traffic,4.52,11.79,0.45,0.99
16,Car_2,16-19,36.807684450049216,10.265788802219033,15:36,Moderate Traffic,4.99,13.02,0.5,1.1
16,Car_2,16-20,36.76197084654282,10.228101728179446,15:34,Moderate Traffic,6.09,13.05,0.61,1.34
16,Car_2,16-21,36.78676723092473,10.225903014826828,15:22,Moderate Traffic,2.76,7.2,0.28,0.62
16,Car_2,16-22,36.800898722398024,10.24742828637038,15:46,Moderate Traffic,2.48,6.47,0.25,0.55
16,Car_2,16-23,36.79486258863085,10.202857545633968,16:59,Rush Hour,4.02,12.06,0.57,1.25
16,Car_2,16-24,36.82122525440334,10.184614300498177,13:30,Moderate Traffic,3.35,8.74,0.34,0.75
16,Car_2,16-25,36.78079874103232,10.215609108289582,15:47,Moderate Traffic,5.27,11.29,0.53,1.17
16,Car_2,16-26,36.796434353964095,10.174613470325008,15:40,Moderate Traffic,4.04,10.54,0.4,0.88
16,Car_2,16-27,36.81413085562322,10.180886015811442,16:15,Rush Hour,2.05,6.15,0.29,0.64
16,Car_2,16-28,36.77122133275018,10.18938139610377,14:10,Moderate Traffic,4.83,12.6,0.48,1.06
16,Car_2,16-29,36.79568096984864,10.192038235135513,13:37,Moderate Traffic,2.73,7.12,0.27,0.59
16,Car_2,16-30,36.78165018158412,10.204945150878299,15:29,Moderate Traffic,1.94,5.06,0.19,0.42
16,Car_2,16-31,36.78111514241931,10.159483111126699,16:07,Rush Hour,4.05,12.15,0.58,1.28
16,Car_2,16-32,36.74501159753848,10.20476683806315,16:00,Rush Hour,5.69,13.66,0.81,1.78
16,Car_2,16-33,36.7325603524657,10.19920110282225,13:22,Moderate Traffic,1.47,3.83,0.15,0.33
16,Car_2,16-34,36.77719668625641,10.179374106820577,15:23,Moderate Traffic,5.27,11.29,0.53,1.17
17,Car_1,17-1,36.77562806348252,10.134136907184512,9:46,Moderate Traffic,5.44,11.66,0.54,1.19
17,Car_1,17-2,36.78349696103662,10.14582702306427,9:18,Moderate Traffic,1.36,3.55,0.14,0.31
17,Car_1,17-3,36.7457083519048,10.118249695062438,11:15,Moderate Traffic,4.87,12.7,0.49,1.08
17,Car_1,17-4,36.711442042438605,10.162387628622048,9:52,Moderate Traffic,5.48,11.74,0.55,1.21
17,Car_1,17-5,36.73927177585289,10.191038665489561,11:15,Moderate Traffic,4.01,10.46,0.4,0.88
17,Car_1,17-6,36.711533788531824,10.204605934398844,10:10,Moderate Traffic,3.31,8.63,0.33,0.73
17,Car_1,17-7,36.692511705783815,10.24755439211949,9:08,Moderate Traffic,4.37,11.4,0.44,0.97
17,Car_1,17-8,36.662163556114834,10.29275687089101,10:30,Moderate Traffic,5.26,11.27,0.53,1.17
17,Car_1,17-9,36.67872705929565,10.24666667728311,11:40,Moderate Traffic,4.5,11.74,0.45,0.99
17,Car_1,17-10,36.725572844157085,10.24700370474125,11:23,Moderate Traffic,5.21,11.16,0.52,1.14
17,Car_1,17-11,36.76996090966038,10.20331636753292,9:00,Moderate Traffic,6.29,13.48,0.63,1.39
17,Car_1,17-12,36.72018866607734,10.153980859044115,9:43,Moderate Traffic,7.07,15.15,0.71,1.56
17,Car_1,17-13,36.71471894990994,10.11367003422356,9:06,Moderate Traffic,3.64,9.5,0.36,0.79
17,Car_1,17-14,36.76172538135716,10.088583789486194,11:43,Moderate Traffic,5.68,12.17,0.57,1.25
17,Car_1,17-15,36.788730047204965,10.11954397729262,9:50,Moderate Traffic,4.08,10.64,0.41,0.9
17,Car_1,17-16,36.80420772889985,10.102473344490981,10:52,Moderate Traffic,2.3,6.0,0.23,0.51
17,Car_1,17-17,36.84489735505668,10.055140377640672,9:09,Moderate Traffic,6.18,13.24,0.62,1.36
18,Car_1,18-1,36.76808049415308,10.162535184515237,13:23,Moderate Traffic,4.59,11.97,0.46,1.01
18,Car_1,18-2,36.79879931419602,10.137622170895614,15:56,Moderate Traffic,4.07,10.62,0.41,0.9
18,Car_1,18-3,36.826771373039776,10.12398412574556,14:55,Moderate Traffic,3.34,8.71,0.33,0.73
18,Car_1,18-4,36.86503769976387,10.12184833894153,15:03,Moderate Traffic,4.26,11.11,0.43,0.95
18,Car_1,18-5,36.83359082599142,10.136306887550703,13:25,Moderate Traffic,3.73,9.73,0.37,0.81
18,Car_1,18-6,36.838531993650484,10.0999149113836,15:06,Moderate Traffic,3.28,8.56,0.33,0.73
18,Car_1,18-7,36.79249441972352,10.067604239025236,14:43,Moderate Traffic,5.87,12.58,0.59,1.3
18,Car_1,18-8,36.74741711737372,10.052468692599113,16:45,Rush Hour,5.19,12.46,0.74,1.63
18,Car_1,18-9,36.75747316676365,10.071167539447055,16:43,Rush Hour,2.01,6.03,0.29,0.64
18,Car_1,18-10,36.74812237185283,10.036113942987859,13:54,Moderate Traffic,3.29,8.58,0.33,0.73
19,Car_2,19-1,36.816735324608324,10.214430430787642,10:42,Moderate Traffic,3.14,8.19,0.31,0.68
19,Car_2,19-2,36.787716864623455,10.215672620164414,11:07,Moderate Traffic,3.23,8.43,0.32,0.7
19,Car_2,19-3,36.74803393805638,10.25227347298265,11:53,Moderate Traffic,5.49,11.76,0.55,1.21
19,Car_2,19-4,36.784667518999335,10.28208535142629,10:39,Moderate Traffic,4.86,12.68,0.49,1.08
19,Car_2,19-5,36.82972519925283,10.243667933777921,9:38,Moderate Traffic,6.07,13.01,0.61,1.34
19,Car_2,19-6,36.796528896707564,10.211738908775402,9:06,Moderate Traffic,4.66,12.16,0.47,1.03
19,Car_2,19-7,36.780581033023914,10.166848554444112,9:01,Moderate Traffic,4.37,11.4,0.44,0.97
19,Car_2,19-8,36.800429805616524,10.162940395456173,9:47,Moderate Traffic,2.23,5.82,0.22,0.48
19,Car_2,19-9,36.781922814564766,10.185679902253883,9:57,Moderate Traffic,2.89,7.54,0.29,0.64
19,Car_2,19-10,36.74344577775139,10.23291566965686,10:25,Moderate Traffic,6.0,12.86,0.6,1.32
19,Car_2,19-11,36.72358588768702,10.214608016631326,10:05,Moderate Traffic,2.75,7.17,0.28,0.62
19,Car_2,19-12,36.70476418322043,10.218266747255694,10:45,Moderate Traffic,2.12,5.53,0.21,0.46
19,Car_2,19-13,36.69901657957233,10.195637701473057,11:50,Moderate Traffic,2.12,5.53,0.21,0.46
19,Car_2,19-14,36.71659974097345,10.235939316295243,10:55,Moderate Traffic,4.09,10.67,0.41,0.9
19,Car_2,19-15,36.7520946136734,10.265481112119945,10:10,Moderate Traffic,4.74,12.37,0.47,1.03
19,Car_2,19-16,36.712798076106026,10.236182654971964,10:58,Moderate Traffic,5.09,10.91,0.51,1.12
19,Car_2,19-17,36.687754444568384,10.240234379655961,11:23,Moderate Traffic,2.81,7.33,0.28,0.62
